Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,North Macedonia,MKD,41.70419101,..,..,..,..,37.15307677,..,..,..,..,35.8443433,41.05690857,36.79534047,33.90486411,34.79278398,32.55975286,30.49533977,31.43565921,30.88528202,30.26931856,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Northern Mariana Islands,MNP,7.97776548,..,..,..,..,7.633029514,..,..,..,..,7.189279108,7.040822394,6.985875583,7.690390513,7.349006477,9.546252635,8.374308489,7.839653053,8.192170775,8.151978907,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Norway,NOR,10.09080673,..,..,..,..,8.168736987,..,..,..,..,8.099763965,9.050737279,7.555663741,7.27897533,7.454135917,7.00932544,6.594523915,6.652507161,6.695799295,6.642383374,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Oman,OMN,43.15936887,..,..,..,..,42.79003956,..,..,..,..,41.07175478,44.83063053,46.57105523,44.05922815,40.65538072,44.0639596,42.27135251,44.03325236,44.31794214,44.57247023,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Pakistan,PAK,57.71889497,..,..,..,..,55.20881643,..,..,..,..,59.60870032,59.98728468,65.41081339,66.84634548,70.94474538,66.9297544,68.7176409,61.75482212,62.39700577,62.57424987,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Palau,PLW,6.615598386,..,..,..,..,6.818266909,..,..,..,..,5.82930591,6.521075623,6.820763202,6.669478845,7.281334486,9.036533493,7.327135948,6.908076947,7.150738006,6.873805482,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Panama,PAN,16.61990036,..,..,..,..,16.00965098,..,..,..,..,15.4543969,15.44989787,14.92315966,15.47718389,15.45471741,15.97528537,14.43266888,13.86640498,13.63064322,13.20059479,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Papua New Guinea,PNG,16.74391589,..,..,..,..,14.99480834,..,..,..,..,17.35284731,16.33833033,15.98949513,16.10736574,15.7666112,16.54292665,16.6926953,15.94673725,16.26495641,16.2311858,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Paraguay,PRY,15.78350996,..,..,..,..,14.87514828,..,..,..,..,14.98227411,15.79855879,14.56556748,14.43912959,13.94629802,12.22763869,12.26387025,12.4836148,12.47939839,12.51891553,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Peru,PER,27.58052413,..,..,..,..,28.12519868,..,..,..,..,30.00974099,29.17575629,30.87318178,29.50216912,30.23785803,30.66320889,30.44623225,30.29525868,30.63848317,30.82669477,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Philippines,PHL,28.6033286,..,..,..,..,26.98519517,..,..,..,..,24.09308424,20.85443431,21.63680867,21.81288679,19.6970665,19.5380734,20.11007067,18.64126301,18.73649283,18.82613108,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Poland,POL,27.85155025,..,..,..,..,26.83820327,..,..,..,..,27.29182037,27.07180922,24.60328947,23.69389027,23.91940281,22.76911952,21.81786779,22.779038,22.74705532,22.6420051,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Portugal,PRT,11.7170415,..,..,..,..,10.95942529,..,..,..,..,9.88427534,10.58600078,9.261773306,8.917701837,8.77615963,8.893342519,7.921467562,8.478894344,8.29850884,8.254802244,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Puerto Rico,PRI,6.817300222,..,..,..,..,6.214736156,..,..,..,..,6.296361103,5.57145349,6.242564048,5.995986,6.131923431,6.720400954,6.772591917,6.74257415,6.841077504,6.85168132,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Qatar,QAT,77.779763,..,..,..,..,82.72531438,..,..,..,..,79.06584644,81.22257259,85.96686769,81.2898681,72.73980041,84.9982268,76.14228614,78.38698962,77.11333116,76.04929303,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Romania,ROU,19.83799172,..,..,..,..,18.68745983,..,..,..,..,18.48995556,19.50868234,17.84168596,16.48954454,16.55872786,16.09492405,15.19734324,15.71390854,15.69941205,15.67108952,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Russian Federation,RUS,15.37937317,..,..,..,..,14.34288935,..,..,..,..,15.27774638,13.63707838,13.65876761,13.90976132,13.93528348,12.87477297,12.17632027,11.52259599,11.62978513,11.59553193,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Rwanda,RWA,38.80035805,..,..,..,..,35.81545959,..,..,..,..,36.27169287,37.75459321,40.28931528,38.04487801,37.75661455,38.64241689,38.48510282,35.57288206,36.6600241,36.18491574,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Samoa,WSM,11.04364215,..,..,..,..,11.55631281,..,..,..,..,11.10471801,10.70804506,10.78258779,10.86783061,11.14080727,11.01634581,11.31508398,10.90094994,11.0444457,11.01483371,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,San Marino,SMR,11.15518103,..,..,..,..,10.37952566,..,..,..,..,9.017566285,9.723372737,9.488658091,9.261669606,9.701666602,10.00739323,9.847828442,9.795344364,9.981823299,9.906728131,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sao Tome and Principe,STP,34.15202995,..,..,..,..,34.46843181,..,..,..,..,30.47158597,32.12056277,29.38329504,30.76797737,28.00675623,36.14480676,34.73052829,29.99540715,31.12162978,31.05885758,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Saudi Arabia,SAU,57.83613661,..,..,..,..,60.18568335,..,..,..,..,62.92279434,64.95237113,67.67731877,65.06263762,56.51070298,66.82087377,59.60073601,63.89713488,61.90085192,61.50824107,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Senegal,SEN,63.66018386,..,..,..,..,56.80914644,..,..,..,..,56.68739592,58.02145733,64.50905978,53.04187379,55.40981308,65.39361923,59.47930794,63.42037083,60.0827093,60.21139678,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Serbia,SRB,33.01938236,..,..,..,..,31.3759518,..,..,..,..,31.39235052,33.88729136,30.48810995,28.69870346,28.20153736,27.89252544,25.34308507,26.41632295,25.88760434,25.35417205,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Seychelles,SYC,16.37744579,..,..,..,..,15.8964359,..,..,..,..,15.1257082,16.5159476,16.05158537,15.87951496,15.1301922,15.31346781,15.98290713,15.88743775,15.60358619,15.5639189,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sierra Leone,SLE,50.41239821,..,..,..,..,49.70736055,..,..,..,..,46.33948449,51.02064483,49.58465165,44.13942031,46.18555659,55.08583208,53.91337358,50.18179276,50.8684225,51.09606544,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Singapore,SGP,18.36867682,..,..,..,..,16.01396045,..,..,..,..,15.07604341,16.42814491,17.53182291,18.59998502,17.73247308,18.29501195,17.63850257,18.55801565,18.49335298,18.76588248,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Slovak Republic,SVK,22.72320586,..,..,..,..,22.19434728,..,..,..,..,21.47373959,22.60332523,20.33063119,19.63711495,19.3125724,19.11555836,17.8694289,18.2454102,18.49542534,18.36521464,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Slovenia,SVN,22.23019169,..,..,..,..,21.12988842,..,..,..,..,19.19737442,20.9420236,18.59905794,18.4258514,18.05674056,17.92089482,16.52950459,16.70789043,17.08366574,16.96940443,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Solomon Islands,SLB,10.60395119,..,..,..,..,11.02061012,..,..,..,..,12.10848854,11.69813051,11.76206355,12.07044801,12.31045976,12.49008643,12.81538467,12.32052248,12.75980934,12.89495904,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Somalia,SOM,30.39747836,..,..,..,..,26.5204689,..,..,..,..,27.81831288,30.33188409,31.3100816,30.10150263,28.71473783,28.41561243,28.00473928,29.95291683,29.76843426,30.36142727,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,South Africa,ZAF,28.69361318,..,..,..,..,27.03090776,..,..,..,..,29.39830185,29.45389805,29.16575633,28.7701453,28.99888476,29.23503061,28.72137557,28.8576422,28.75401758,28.67475434,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,South Sudan,SSD,41.34572294,..,..,..,..,39.49592692,..,..,..,..,39.24576366,41.0035213,41.19727621,40.22177745,35.86344781,40.60479868,37.94147452,38.66290029,37.97705763,37.55277786,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Spain,ESP,13.6642286,..,..,..,..,12.34932779,..,..,..,..,11.49190106,12.44203689,11.17997141,10.3607232,9.830912644,10.53568076,9.576497124,9.749324875,9.769206907,9.728788477,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sri Lanka,LKA,24.17892698,..,..,..,..,24.07469414,..,..,..,..,24.69380238,21.56928542,22.42414797,22.99523942,20.96900691,18.97034499,20.7396319,19.92492371,19.69446106,19.96439581,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Kitts and Nevis,KNA,8.634030166,..,..,..,..,7.864959375,..,..,..,..,8.104640488,7.323219482,7.966169748,7.730147535,7.579156473,8.593255996,8.801879674,8.556462116,8.770852336,8.789142812,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Lucia,LCA,21.85873031,..,..,..,..,19.86449855,..,..,..,..,19.89151671,19.11755404,20.05991754,20.17665798,20.14066609,21.86217654,21.04710708,20.75716759,21.15799134,21.22131742,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Vincent and the Grenadines,VCT,21.95636265,..,..,..,..,19.90198884,..,..,..,..,19.79811789,19.03173268,19.92158144,19.94906515,20.05605524,21.74047554,20.91035722,20.73036472,21.05824537,21.12973864,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sudan,SDN,50.10416571,..,..,..,..,51.32188604,..,..,..,..,52.82073801,54.42324069,54.8566288,52.4865762,46.72140545,52.80306653,51.51145712,53.48836405,53.77109049,54.67729786,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Suriname,SUR,31.59115168,..,..,..,..,23.88703156,..,..,..,..,22.73742598,20.81608138,25.07836422,22.56714849,22.592664,26.58467637,23.12808666,22.80583417,22.04999577,21.17742119,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sweden,SWE,8.433887717,..,..,..,..,7.30670874,..,..,..,..,7.400644792,7.469532494,6.170044152,6.171492562,6.454065914,5.870147043,5.44671115,5.693011634,5.688407622,5.647572855,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Switzerland,CHE,14.88087098,..,..,..,..,13.06616084,..,..,..,..,13.15189172,13.81779708,12.71146517,12.47195588,10.60883998,11.59075488,10.60281759,9.854778198,10.15005926,9.902709701,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Syrian Arab Republic,SYR,29.91257847,..,..,..,..,31.16942288,..,..,..,..,35.54506403,32.78115955,31.68059462,33.17491042,32.65425575,33.99185965,31.86869856,31.4019564,31.37040945,30.95362503,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tajikistan,TJK,40.96379882,..,..,..,..,32.78807708,..,..,..,..,34.51170734,46.03697934,41.23014791,42.28231885,39.63461873,38.97318659,38.13679678,38.4793437,38.14076689,38.31858602,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tanzania,TZA,24.45378932,..,..,..,..,24.91499035,..,..,..,..,26.43302182,28.24026641,28.91642749,27.84689732,27.20432638,28.36614872,27.81900362,25.3263334,25.50347928,24.74048013,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Thailand,THA,34.53332391,..,..,..,..,35.32246182,..,..,..,..,35.4185359,29.91406001,31.34154258,33.7865692,29.43028859,28.04174447,30.69239101,26.93362982,27.48165939,27.40271356,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Timor-Leste,TLS,17.29704116,..,..,..,..,16.77624805,..,..,..,..,17.23567916,16.40831114,17.20652719,16.13110733,16.18184039,15.77724688,16.95211573,15.69097484,15.51584391,15.65130893,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Togo,TGO,50.96507963,..,..,..,..,43.52693562,..,..,..,..,43.37426449,43.41716078,45.21821252,40.29245507,40.66206069,51.06406404,48.26087382,46.51135326,46.39462374,46.21037553,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tonga,TON,10.90395976,..,..,..,..,10.91209119,..,..,..,..,10.89494195,10.6046872,10.65130025,10.65422797,10.6865204,10.40546856,10.7168388,10.723832,10.60572192,10.58622123,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Trinidad and Tobago,TTO,21.56575577,..,..,..,..,19.3594652,..,..,..,..,20.12399348,19.82404669,20.21083792,20.3861167,20.63455256,22.36411414,21.74480107,21.3879586,21.87542393,21.97072547,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tunisia,TUN,34.07548389,..,..,..,..,31.66796588,..,..,..,..,34.11834281,31.08552131,30.38558265,29.75488893,32.50654257,31.03674122,32.78407402,29.84147507,30.61001314,30.42981942,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Turkiye,TUR,26.78376487,..,..,..,..,25.96758518,..,..,..,..,28.91206034,27.60700271,27.12238118,27.81978844,27.78269564,28.61166279,27.7790227,26.28925045,26.54401982,26.03180162,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Turkmenistan,TKM,28.73172483,..,..,..,..,21.93514106,..,..,..,..,26.09846929,32.27881291,30.77259876,30.55977858,30.61966084,28.62109508,27.51227497,27.12775327,26.54690284,26.19766251,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tuvalu,TUV,5.753374294,..,..,..,..,5.857286137,..,..,..,..,5.605062226,5.379974113,5.365913304,5.35187548,5.553116321,5.62828047,6.095297225,6.001982186,6.03834377,6.02840838,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Uganda,UGA,39.92874967,..,..,..,..,36.4345178,..,..,..,..,38.79164944,41.56924447,42.79371506,42.01385372,40.76668868,43.15615417,41.73858584,38.52500218,37.19901219,35.21822646,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Ukraine,UKR,19.38182436,..,..,..,..,18.99706651,..,..,..,..,18.77805621,18.1284545,17.5138754,17.66327367,17.26757325,16.65075046,14.9203705,14.51117826,14.6057706,14.53144476,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,United Arab Emirates,ARE,43.64834394,..,..,..,..,43.18399077,..,..,..,..,43.5280748,45.90353609,47.64094019,44.3465132,41.09563287,45.90634891,43.22089056,43.82369016,43.81418539,43.66702552,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,United Kingdom,GBR,14.85608116,..,..,..,..,13.33739937,..,..,..,..,12.42896791,12.99522944,11.43181815,11.42279633,10.88658588,10.37250919,10.21445169,10.35539774,10.17141578,10.09284402,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,United States,USA,11.94563014,..,..,..,..,10.91341302,..,..,..,..,9.221851825,9.26299254,8.869988146,8.64162897,8.433002378,8.163752791,7.378939412,7.74468451,7.775115257,7.663692516,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Uruguay,URY,10.1405298,..,..,..,..,9.082839158,..,..,..,..,9.418435717,9.677654528,9.304554903,10.32843869,9.886206715,9.935544433,9.895116598,9.535755186,9.579838998,9.533862914,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Uzbekistan,UZB,37.00236184,..,..,..,..,31.30170584,..,..,..,..,32.29140696,41.43852028,39.02130032,39.4845918,37.5033592,35.48586783,35.1167798,35.06871307,34.78486605,34.78609557,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Vanuatu,VUT,13.24702364,..,..,..,..,12.48759874,..,..,..,..,13.16791653,13.22117063,12.84788559,13.28704919,13.03072112,12.52967863,13.07494413,12.8929333,12.89853604,12.88296752,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Venezuela, RB",VEN,21.46914658,..,..,..,..,20.93139471,..,..,..,..,23.04711653,24.33177624,22.43318785,22.52866596,21.94482038,22.22732307,21.83009872,21.45612493,21.67255829,21.74698878,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Viet Nam,VNM,25.66637392,..,..,..,..,26.45818252,..,..,..,..,27.10947116,23.78443184,23.62616281,25.2377872,22.34041158,21.82366181,22.54560976,20.47951266,20.5326508,20.3898157,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Virgin Islands (U.S.),VIR,8.675964872,..,..,..,..,7.884689012,..,..,..,..,8.184549513,7.284503794,8.13579952,7.829568,7.804119282,8.704295452,8.904008645,8.824996753,8.966864965,8.996021018,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,West Bank and Gaza,PSE,31.57183418,..,..,..,..,32.92590812,..,..,..,..,36.06128484,33.87448361,32.78220108,35.79313049,34.50384906,35.3216485,31.47268397,32.14535358,31.89103296,31.30254529,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Yemen, Rep.",YEM,48.62243832,..,..,..,..,43.50002991,..,..,..,..,44.68925506,48.88552552,54.41184561,51.40472879,43.69608477,48.33063334,44.95047945,46.44225626,45.14403975,44.46696713,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Zambia,ZMB,26.61195132,..,..,..,..,26.10704001,..,..,..,..,27.02852733,28.11089482,28.3606157,27.28505272,27.34918603,28.26273741,27.40906413,26.18112194,26.34770053,25.92546019,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Zimbabwe,ZWE,23.89897215,..,..,..,..,23.60684227,..,..,..,..,24.59143017,26.25681984,26.28825071,25.51128869,26.14668826,25.92895692,25.32739516,22.58245063,22.08555546,20.83469969,..
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/28/2024,,,,,,,,,,,,,,,,,,,,,,,,
